key,field,value,evidence_type,evidence,pdf_file,page,section,note
yang2025dff,oracle,LA,equation,"introduced by Elmachtoub and Grigas (2022): :: Eq. (5): DR(c, ĉ) = f(w*(ĉ), c) − f(w*(c), c); c is the realized cost vector of the instance, w*(c) its full-information optimum.",Yang2025_DFF.pdf,3,Problem Definition / Predict-then-Optimize,"Regret is measured against the optimum for the realized cost c of each sample (c_i in the dataset D = {(x_i, c_i)}), i.e. look-ahead / hindsight oracle."
yang2025dff,oracle,LA,equation,"Given a dataset with N samples, denoted as D = :: Eq. (6): DR = (1/N) Σ_{i=1}^N DR(c_i, M(x_i)), with D = {(x_1,c_1),...,(x_N,c_N)}.",Yang2025_DFF.pdf,3,Problem Definition / Predict-then-Optimize,"c_i is the observed cost of sample i, so the benchmark in Eq. (19) is the per-instance hindsight optimum, not a conditional-mean optimum."
yang2025dff,denominator,oracle_cost,equation,"gret (NDR) (Tang and Khalil 2022), defined as follows: :: Eq. (19): NDR = Σ_{i=1}^N [f(w*(ĉ_i), c_i) − f(w*(c_i), c_i)] / Σ_{i=1}^N |f(w*(c_i), c_i)|",Yang2025_DFF.pdf,6,Case Study / Benchmarks with synthetic data (Baseline),Denominator is the sum over the test set of the absolute hindsight-optimal objective; this is the PyEPO normalized regret.
yang2025dff,aggregation,ratio_of_sums,equation,"gret (NDR) (Tang and Khalil 2022), defined as follows: :: Eq. (19): NDR = Σ_{i=1}^N [f(w*(ĉ_i), c_i) − f(w*(c_i), c_i)] / Σ_{i=1}^N |f(w*(c_i), c_i)|",Yang2025_DFF.pdf,6,Case Study / Benchmarks with synthetic data (Baseline),Sum of regrets over sum of absolute oracle costs; not an average of per-instance ratios.
yang2025dff,noise,mixed,quote,established benchmarks using synthetic data.,Yang2025_DFF.pdf,5,Case Study,Sentence continues (next interleaved line): 'We then validate the DFF on the resource allocation problem with real-world data from the ride-hailing platform DiDi Chuxing.' Network flow and portfolio experiments are synthetic; resource allocation is real DiDi data.
yang2025dff,noise,mixed,quote,world data from the ride-hailing platform DiDi Chuxing.,Yang2025_DFF.pdf,5,Case Study,Real-data experiment (Table 2 reports NDR on it).
yang2025dff,noise,mixed,quote,data from 102 consecutive days from Didi Chuxing,Yang2025_DFF.pdf,6,Resource allocation problem with real-world data,Real-world regime.
yang2025dff,noise,mixed,quote,"datasets using different mechanisms, including polynomial",Yang2025_DFF.pdf,5,Benchmarks with synthetic data / Problem Settings and Dataset,"Full sentence: 'we generate two distinct datasets using different mechanisms, including polynomial functions, periodic functions, and piecewise functions with different coefficients. The details of the synthetic data are presented in Appendix B.' Whether the synthetic Y|X carries a stochastic term is deferred to Appendix B."
yang2025dff,noise,mixed,absence,"Appendix B (synthetic data details) is not contained in the 9-page PDF (pdfinfo: 9 pages; pages 8-9 are references; no appendix text). grep -i over the whole-paper text: 'noise' 0 hits, 'gaussian' 0 hits, 'random' only in 'random forest'/'random seeds', 'multiplicative' 3 hits (all about prediction shift, not DGP), 'Appendix B' 2 hits (both pointers). Read in full: Case Study, Benchmarks with synthetic data, Resource allocation problem with real-world data, Fine-tuning Non-differentiable Simulation Model (pp. 5-7). Conclusion: the paper mixes synthetic (network flow, portfolio) and real (DiDi resource allocation) regret-reporting experiments, so 'mixed' follows from the real/synthetic mix alone; whether the synthetic DGP is noisy or noiseless cannot be determined from this PDF.",Yang2025_DFF.pdf,5,Case Study,Current audit.csv label is 'unknown'; see notes for the disagreement.
yang2025dff,synthetic,yes,quote,established benchmarks using synthetic data.,Yang2025_DFF.pdf,5,Case Study,Network flow and portfolio optimization use synthetic data and report NDR (Table 1).
yang2025dff,synthetic,yes,quote,Extensive evaluations on synthetic and real-world,Yang2025_DFF.pdf,1,Abstract,"Continues: 'datasets, including network flow, portfolio optimization, and resource allocation problems'."
yang2025dff,contaminated,no,absence,"Searched the whole-paper text (grep -i) for cross-regime language: 'size' 1 hit (Table 2 typography), 'sample' 3 hits (dataset definition, RF sampling rate, random seeds), 'training set' 1 hit (2-fold split), 'more data|less data|fewer' 0 hits, 'increas' 2 hits (MSE increases with epsilon; 'increases the risk' in Conclusion), 'decreas' 0, 'larger|smaller|higher|lower|harder|easier' 6 hits, none comparing regret across DGP regimes, 'degree|noise|misspecif' 1 hit ('misspecified' in Open Issues, not about results). Read in full: Case Study (p.5), Benchmarks with synthetic data incl. Results paragraph (p.6), Resource allocation problem with real-world data (pp.6-7), Fine-tuning Non-differentiable Simulation Model and the epsilon sensitivity paragraph (p.7), Conclusion (p.7). Every conclusion drawn from NDR is a within-regime method ranking (DFF vs base model vs baselines); the only trend statement is over the hyperparameter epsilon, not over a DGP regime; no sentence compares NDR across Dataset 1 vs Dataset 2, network flow vs portfolio, or across training-set sizes. No data-size experiment exists in the PDF (Appendix C, which may hold one, is absent).",Yang2025_DFF.pdf,5;6;7,Case Study,"DISAGREES with audit.csv (cross_regime=yes 'in data size', contaminated=yes); see notes."
yang2025dff,contaminated,no,quote,"when ϵ > 0.2, the normalized decision regret stabilizes at a",Yang2025_DFF.pdf,7,Fine-tuning Non-differentiable Simulation Model (sensitivity analysis),"Closest thing to a trend statement: NDR vs the trust-region parameter epsilon, a method hyperparameter, not a DGP regime. Recorded so a second reader can judge it."
yang2025dff,contaminated,yes,quote,by 24.37% compared to the original simulation model,Yang2025_DFF.pdf,7,Experiments -- Resource allocation (DiDi),"Full sentence (two-column layout splits it): 'by fine-tuning the simulation model with the DFF module, the normalized decision regret is reduced by 24.37% compared to the original simulation model'. A sized relative reduction of a look-ahead-based normalized regret ('A reduces normalized regret from y% to x%' in tab:Claims). The earlier audit's 'cross-regime in data size' basis is unsupported: no data-size comparison exists in the arXiv or AAAI PDF (Yang2025_DFF_AAAI.pdf, also 9 pages); Appendices A-D not located."
yang2025dff,formula_stated,yes,equation,"gret (NDR) (Tang and Khalil 2022), defined as follows: :: Eq. (19): NDR = Σ_{i=1}^N [f(w*(ĉ_i), c_i) − f(w*(c_i), c_i)] / Σ_{i=1}^N |f(w*(c_i), c_i)|",Yang2025_DFF.pdf,6,Case Study / Benchmarks with synthetic data (Baseline),Both regret (Eq. 5) and the normalization (Eq. 19) are written out.
berden2025solver,metric_name,normalized regret,quote,over 5 independent runs with varying train-validation-test splits. We report the normalized regret:,Berden2025_LAVA.pdf,8,5 Experiments,Eq. (5) follows.
berden2025solver,oracle,LA,equation,"This is measured by the regret, which expresses the suboptimality of the made decisions z ⋆ (ĉ) with respect to true costs c (lower is better). :: Eq. (2): Regret(ĉ, c) = c^T z*(ĉ) − c^T z*(c)",Berden2025_LAVA.pdf,2,2 Preliminaries,"Regret against z*(c), the optimum for the realized/true cost vector c."
berden2025solver,denominator,achieved_objective,equation,Reported results are the average taken over 5 independent runs with varying train-validation-test splits. We report the normalized regret: :: Eq. (5): Normalized Regret = [ Σ_{i=1}^{n_test} ( c^T z*(ĉ) − c^T z*(c) ) ] / [ Σ_{i=1}^{n_test} c^T z*(ĉ) ],Berden2025_LAVA.pdf,8,5.1 Experimental setup,"Checked visually against the PDF (p8). The denominator is the sum over the test set of the objective ACHIEVED by the predicted-cost decision, c^T z*(ĉ), not the optimal c^T z*(c). Aggregation: ratio of sums. metric_name: 'normalized regret' (also 'test regret', 'relative test regret' p9)."
berden2025solver,aggregation,ratio_of_sums,equation,We report the normalized regret: :: Eq. (5): sum_{i=1}^{n_test} (c^T z*(c^) - c^T z*(c)) / sum_{i=1}^{n_test} c^T z*(c^),Berden2025_LAVA.pdf,8,5 Experiments,"Sums over the test set in numerator and denominator; the denominator is the objective ACHIEVED by the predicted-cost decision, not the optimum (checked against the PDF image)."
berden2025solver,noise,none (Random LPs and Shortest path: polynomial mapping with ε̄ = 0),quote,"where ϵj is sampled uniformly from [1 − ϵ̄, 1 + ϵ̄]. In our experiments, we use deg = 8 and ϵ̄ = 0.",Berden2025_LAVA.pdf,16,Appendix D.3 True predictive mappings -- Polynomial mapping,"The Elmachtoub-Grigas polynomial DGP with the multiplicative noise half-width set to zero: c_j is a deterministic function of x. Used for benchmarks 1 (Random LPs, p8: 'we use a degree 8 polynomial') and 3 (Shortest path, p9: 'The true predictive mapping is the same as used in the first benchmark')."
berden2025solver,noise,real (Multi-dimensional knapsack uses California house prices) -- FLAG: contradicts 'noiseless throughout',quote,"Most vertices are nondegenerate, some are slightly degenerate. We use real-world data, taken from a common",Berden2025_LAVA.pdf,8,5.3 Benchmarks -- 2. Multi-dimensional knapsack,"Sentence continues on p9: 'machine learning benchmark in which the median house prices of districts in California must be predicted from 8 correlated features, including spatial features, features about the districts' populations and other aggregate housing statistics [31].' Appendix D.3 (p16) lists 'California house prices' as the second true predictive mapping. So one of the three regret-reporting benchmarks is on real data, i.e. noise = mixed for the paper, not none. Rule 4 ('at least one experiment has a noisy DGP') is arguably satisfied by the real-data knapsack benchmark."
berden2025solver,synthetic,yes,quote,"where ϵj is sampled uniformly from [1 − ϵ̄, 1 + ϵ̄]. In our experiments, we use deg = 8 and ϵ̄ = 0.",Berden2025_LAVA.pdf,16,Appendix D.3,"Random LPs and shortest path are synthetic (noiseless); the qualifying noisy experiment is the real-data knapsack (p8-9), so noise = mixed and synthetic = yes."
berden2025solver,synthetic,no,adjudication,"Same scoping. The random-LP and shortest-path benchmarks are synthetic but set ebar = 0, so they fail criterion (iv); the qualifying experiment is the multi-dimensional knapsack on real California house-price data, hence synthetic = no.",Berden2025_LAVA.pdf,8;16,5 Experiments; Appendix D.3,Authors' ruling 2026-08-31.
berden2025solver,contaminated,yes,quote,Figure 4 shows how the training time and normalized test regret scale with increasing problem size.,Berden2025_LAVA.pdf,9,5.4 Results and discussion,"Cross-problem-size comparison of the normalized metric (multi-dimensional knapsack, varying items and constraints); also 'On the highly degenerate shortest path problem, the relative test regret of LAVA is slightly worse' (p9) compares across problems. Not needed for the exclusion; recorded because audit.csv has contaminated = yes."
berden2025solver,formula_stated,yes,quote,We report the normalized regret:,Berden2025_LAVA.pdf,8,5 Experiments,Numbered Eq. (5).
rodriguezdiaz2025decision,metric_name,test relative regret,quote,"Figure 2: Training time vs test relative regret. Across Matching (sizes 10, 50) and Knapsack (sizes 24, 48),",RodriguezDiaz2025_DualGuidedSurrogates.pdf,8,6.2 Results / Figure 2,'Relative Regret' is also the y-axis label of Fig. 2 (p.8) and Fig. A1 (p.17). The body text says only 'test regret' / 'regret'.
rodriguezdiaz2025decision,metric_name,test relative regret,quote,selected configuration is the one with the lowest validation relative regret. Test metrics are reported only for this,RodriguezDiaz2025_DualGuidedSurrogates.pdf,15,Appendix E Implementation Details / Hyperparameter selection,Only other prose occurrence of 'relative regret'; still no definition.
rodriguezdiaz2025decision,oracle,LA,quote,note the optimal decision under the true parameters.,RodriguezDiaz2025_DualGuidedSurrogates.pdf,3,3.1 Learning Task,"Preceding line defines x*(y^(k)) in arg max_{x in F^(k)} f(x, y^(k)) with y^(k) the realized outcome vector of instance k from the dataset D = {(w^(k), y^(k))}."
rodriguezdiaz2025decision,oracle,LA,equation,"The per-instance decision regret is :: r^(k)(θ) = f(x*(y^(k)), y^(k)) − f(x_θ^(k), y^(k)) ≥ 0; then Regret-hat(θ) = (1/K) Σ_k r^(k)(θ) ('empirical average regret').",RodriguezDiaz2025_DualGuidedSurrogates.pdf,3,3.1 Learning Task,"Regret is against the optimum for the realized (true-label) parameter vector of each instance, i.e. the hindsight / look-ahead oracle. Unnumbered display equation."
rodriguezdiaz2025decision,oracle,LA,equation,We can write the decision regret as: :: Regret(θ) := E[ y^T x^IP(y) − y^T x^IP(ŷ(θ)) ],RodriguezDiaz2025_DualGuidedSurrogates.pdf,5,4.2 Regret Guarantees,Population version used in Theorem 1; expectation of the hindsight regret. Unnumbered display equation.
